eval/mean_return,eval/std_return,step,train/approx_kl,train/awfm_max_weight,train/awfm_mean_weight,train/clip_fraction,train/entropy,train/iteration,train/lr,train/mean_episode_length,train/mean_reward,train/num_episodes,train/policy_loss,train/value_loss,wall_time
nan,nan,747520,0.0,0.30661045082379135,0.031249999679857865,0.0,0.0,365,7.62295081967213e-05,1000.0,-465.4515870437087,2,5.3840600712864745e-11,23.32002048790455,7083.378087282181
nan,nan,749568,0.0,0.4171203813515604,0.031249999738065526,0.0,0.0,366,7.561475409836064e-05,1000.0,-435.5276155506664,2,2.2331665388191566e-09,17.351038402318956,7085.274228096008
nan,nan,751616,0.0,0.3138220236054622,0.0312499999825377,0.0,0.0,367,7.5e-05,1000.0,-428.6108421451198,2,2.9621992414573336e-11,22.42599450945854,7087.31165599823
-292.242667867371,67.13401627711067,751616,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,7091.770388126373
nan,nan,753664,0.0,0.41799761400325225,0.03124999981955625,0.0,0.0,368,7.438524590163934e-05,1000.0,-544.378001793968,2,3.650619211985432e-12,16.63798021376133,7093.70138335228
nan,nan,755712,0.0,0.3087601564475335,0.031249999802093954,0.0,0.0,369,7.377049180327869e-05,1000.0,-467.36483140455755,2,9.44662693033759e-13,25.515192699432372,7095.614086151123
nan,nan,757760,0.0,0.36794713615672664,0.03124999986612238,0.0,0.0,370,7.315573770491801e-05,1000.0,-399.12939360089126,2,6.854021960486089e-10,18.29357200562954,7097.645738124847
nan,nan,759808,0.0,0.31104754623956976,0.031249999889405446,0.0,0.0,371,7.254098360655736e-05,1000.0,-392.36377272116636,2,1.5578259556572137e-10,24.456651571393014,7099.619066238403
nan,nan,761856,0.0,0.32516302085714416,0.031250000075669956,0.0,0.0,372,7.192622950819672e-05,1000.0,-501.7389326311926,2,6.065430531048994e-13,27.50600606650114,7101.478698968887
-288.5044454649662,86.95373391326011,761856,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,7105.772701263428
nan,nan,763904,0.0,0.24291546356398613,0.031249999813735486,0.0,0.0,373,7.131147540983607e-05,1000.0,-467.3711466584068,2,5.623063539927507e-13,29.579906046390533,7107.696024179459
nan,nan,765952,0.0,0.46079278991092,0.031249999639112503,0.0,0.0,374,7.06967213114754e-05,1000.0,-363.2895321936286,2,7.015673636779394e-09,12.252243636548519,7109.63579416275
nan,nan,768000,0.0,0.33440425174776467,0.03125,0.0,0.0,375,7.008196721311474e-05,1000.0,-465.05145091946025,3,1.798883133256918e-10,29.874805030226707,7111.601047039032
nan,nan,770048,0.0,0.23002315999474376,0.03124999962747097,0.0,0.0,376,6.946721311475409e-05,1000.0,-465.8521529625318,2,4.493275766921396e-13,34.89918873906136,7113.478938102722
-319.4045559190835,61.92153842961093,770048,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,7117.87627696991
nan,nan,772096,0.0,0.27736883007455615,0.031249999650754035,0.0,0.0,377,6.885245901639344e-05,1000.0,-477.3962398044373,2,4.511816767565377e-13,26.331626942753793,7119.820500135422
nan,nan,774144,0.0,0.3842499806312844,0.03124999991268851,0.0,0.0,378,6.823770491803276e-05,1000.0,-436.81208539313064,2,4.69069864025872e-13,19.92296070754528,7121.829472064972
nan,nan,776192,0.0,0.4621000070706941,0.031249999947613107,0.0,0.0,379,6.762295081967211e-05,1000.0,-411.9678920421587,2,2.6441329233711393e-11,12.949663770198821,7123.86098408699
nan,nan,778240,0.0,0.39566193739883604,0.031249999842839316,0.0,0.0,380,6.700819672131147e-05,1000.0,-411.02356358777183,2,3.287191662974646e-12,22.546680721640588,7125.764498233795
nan,nan,780288,0.0,0.2762769495602697,0.031249999679857865,0.0,0.0,381,6.639344262295082e-05,1000.0,-563.2883861472012,2,4.581722983696106e-13,38.55195885300636,7127.721544265747
-333.8850494232388,80.47858767255585,780288,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,7131.978454113007
nan,nan,782336,0.0,0.3492525962879881,0.031249999883584678,0.0,0.0,382,6.577868852459017e-05,1000.0,-439.7303468187421,2,7.047475192093996e-13,23.045591653883456,7134.047028064728
nan,nan,784384,0.0,0.4055216444772668,0.03124999962747097,0.0,0.0,383,6.51639344262295e-05,1000.0,-435.7494680407605,2,6.92082349698105e-13,19.333022083342076,7136.039005279541
nan,nan,786432,0.0,0.3137730578891933,0.031249999743886293,0.0,0.0,384,6.454918032786884e-05,1000.0,-396.9044776131433,2,5.913834775277626e-13,24.336135056614875,7138.005773067474
nan,nan,788480,0.0,0.36657862227875737,0.031249999959254638,0.0,0.0,385,6.393442622950819e-05,1000.0,-461.43512472009485,2,1.2408855629517128e-11,17.924020501971246,7140.02611207962
nan,nan,790528,0.0,0.23652474229456857,0.03124999980791472,0.0,0.0,386,6.331967213114755e-05,1000.0,-328.75295142835927,2,1.1785252541048128e-12,31.091107311844826,7141.986025094986
-335.9905054020398,52.212911191642526,790528,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,7146.04208612442
nan,nan,792576,0.0,0.3495205997489393,0.031249999662395566,0.0,0.0,387,6.270491803278686e-05,1000.0,-433.06688127450536,2,5.919397128647549e-11,17.55059618353844,7172.098514318466
nan,nan,794624,0.0,0.36130243794759737,0.03124999997089617,0.0,0.0,388,6.209016393442621e-05,1000.0,-446.7442173360266,2,3.95162516844314e-10,16.915249159932138,7174.158795118332
nan,nan,796672,0.0,0.31876922325463963,0.031249999738065526,0.0,0.0,389,6.147540983606557e-05,1000.0,-508.4403799200264,2,3.5676979543023464e-11,22.903485050797464,7175.666728973389
nan,nan,798720,0.0,0.3580930590513162,0.031249999918509276,0.0,0.0,390,6.086065573770492e-05,1000.0,-445.46831538808357,2,1.5032778122900207e-12,19.220281653106213,7177.057235002518
nan,nan,800768,0.0,0.46030235341750086,0.03124999976134859,0.0,0.0,391,6.024590163934424e-05,1000.0,-363.12115123530407,2,1.2854429374657162e-09,12.224067150056362,7178.4534430503845
-344.4490673362772,68.20268942073376,800768,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,7181.485342979431
nan,nan,802816,0.0,0.3431802159408107,0.031249999708961695,0.0,0.0,392,5.963114754098359e-05,1000.0,-383.17283864037717,2,1.6290794095466135e-10,22.344458793103694,7186.733978271484
nan,nan,804864,0.0,0.40697716020513325,0.03125000005238689,0.0,0.0,393,5.901639344262294e-05,1000.0,-461.9705797418616,2,2.5522919179021083e-12,15.067702013254166,7189.950814962387
nan,nan,806912,0.0,0.4477220939705148,0.031249999592546374,0.0,0.0,394,5.84016393442623e-05,1000.0,-416.8323095869023,2,1.4013718227092279e-12,13.127425031363964,7192.165142059326
nan,nan,808960,0.0,0.4271327928523533,0.03125000000582077,0.0,0.0,395,5.778688524590165e-05,1000.0,-457.02638894790493,2,9.187630918732668e-12,17.414949299395083,7194.148056030273
nan,nan,811008,0.0,0.2881723369238898,0.03124999989522621,0.0,0.0,396,5.717213114754097e-05,1000.0,-513.297707220019,3,7.279371597417994e-13,29.43944883644581,7196.144951105118
-283.7914170033495,62.7700847525092,811008,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,7200.267643213272
nan,nan,813056,0.0,0.3887870725709945,0.03124999980791472,0.0,0.0,397,5.655737704918032e-05,1000.0,-423.2222592537032,2,1.3100190345753747e-12,19.553491830825806,7202.15222120285
nan,nan,815104,0.0,0.4366637818515301,0.031249999831197785,0.0,0.0,398,5.594262295081967e-05,1000.0,-472.22250489945213,2,7.922211416202087e-11,15.478745812922716,7204.078794002533
nan,nan,817152,0.0,0.4733396205352619,0.03124999973224476,0.0,0.0,399,5.532786885245902e-05,1000.0,-452.70480791614443,2,4.72198193294172e-10,13.629410556703807,7206.014631986618
nan,nan,819200,0.0,0.23912435935344548,0.03124999980791472,0.0,0.0,400,5.4713114754098344e-05,1000.0,-427.67277631936884,2,5.660832161657098e-11,30.108350214362144,7207.9791560173035
nan,nan,821248,0.0,0.3513153738458641,0.031249999743886293,0.0,0.0,401,5.409836065573769e-05,1000.0,-479.7021781839977,2,4.965209318475344e-13,24.87058433294296,7209.851547241211
-289.9798597624862,90.4281408186181,821248,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,7213.932761192322
nan,nan,823296,0.0,0.4903611877467483,0.031249999930150808,0.0,0.0,402,5.348360655737705e-05,1000.0,-462.72776290393904,2,2.867984596186593e-09,13.902737325429916,7215.874551057816
nan,nan,825344,0.0,0.45573595674941314,0.031249999889405446,0.0,0.0,403,5.28688524590164e-05,1000.0,-462.83847121976345,2,6.628178412223246e-09,13.524619467556477,7217.891407251358
nan,nan,827392,0.0,0.4163288532523438,0.03125000009313226,0.0,0.0,404,5.225409836065575e-05,1000.0,-435.01449472975344,2,2.5073684228888443e-10,19.850218293070792,7219.879148006439
nan,nan,829440,0.0,0.37500468709040435,0.03124999981955625,0.0,0.0,405,5.163934426229507e-05,1000.0,-437.2171229200591,2,5.01623916185454e-13,24.36959252655506,7221.783564090729
nan,nan,831488,0.0,0.4829483684501611,0.03124999981955625,0.0,0.0,406,5.102459016393442e-05,1000.0,-428.38037929016997,2,5.540193022906094e-13,15.007424916327,7223.709388017654
-289.476342731015,83.12364433023573,831488,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,7228.041493177414
nan,nan,833536,0.0,0.3172560242004693,0.03124999981955625,0.0,0.0,407,5.040983606557377e-05,1000.0,-394.2131245414365,2,4.679646257054381e-13,24.184434041380882,7229.940624237061
nan,nan,835584,0.0,0.35813125532586126,0.031249999772990124,0.0,0.0,408,4.979508196721312e-05,1000.0,-451.86060474984254,2,4.807812209060759e-13,22.558071425557138,7232.024381160736
nan,nan,837632,0.0,0.3268980648368597,0.031249999860301615,0.0,0.0,409,4.918032786885244e-05,1000.0,-475.982700571224,2,4.850392227517483e-13,26.053765469789504,7234.012021064758
nan,nan,839680,0.0,0.32312377077760174,0.031249999604187905,0.0,0.0,410,4.856557377049179e-05,1000.0,-402.1878918641627,2,4.918132386855055e-13,25.211284646391867,7235.9468722343445
nan,nan,841728,0.0,0.42858708336716517,0.03124999983701855,0.0,0.0,411,4.795081967213115e-05,1000.0,-509.87797763115134,2,1.0086035087022017e-12,17.151207810640337,7237.998517036438
-284.3417919800004,54.94041149395577,841728,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,7242.33697104454
nan,nan,843776,0.0,0.47016464405460284,0.03125000002328306,0.0,0.0,412,4.7336065573770496e-05,1000.0,-374.9420800760863,2,1.1179099745752886e-12,18.15850533246994,7244.377636194229
nan,nan,845824,0.0,0.3673772905371152,0.031249999714782463,0.0,0.0,413,4.672131147540982e-05,1000.0,-483.3946720846243,2,5.863818849394535e-13,22.178233274817465,7246.409170150757
nan,nan,847872,0.0,0.36164079571608454,0.031249999842839316,0.0,0.0,414,4.610655737704917e-05,1000.0,-425.7106147414972,2,6.011919711650148e-13,23.362808108329773,7248.475278139114
nan,nan,849920,0.0,0.23369179430883377,0.03124999973224476,0.0,0.0,415,4.549180327868852e-05,1000.0,-456.2699393945849,2,4.918849144864472e-13,38.807596892118454,7250.534955024719
nan,nan,851968,0.0,0.3275296230567619,0.031249999714782463,0.0,0.0,416,4.487704918032787e-05,1000.0,-398.9948018061881,2,5.855569653966498e-13,26.04843382537365,7252.485337257385
-307.9257054373391,66.96758954577867,851968,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,7256.71227312088
nan,nan,854016,0.0,0.25527307295706125,0.031249999662395566,0.0,0.0,417,4.426229508196723e-05,1000.0,-483.4482922294889,3,5.405799751587105e-13,39.38443125486374,7258.622546195984
nan,nan,856064,0.0,0.31826791444327684,0.031249999772990124,0.0,0.0,418,4.364754098360654e-05,1000.0,-494.54834012945776,2,7.892704958669522e-13,24.6235568523407,7260.643974304199
nan,nan,858112,0.0,0.38294740710407493,0.031249999650754035,0.0,0.0,419,4.30327868852459e-05,1000.0,-418.6907570230036,2,2.346038488669711e-10,17.51724490225315,7262.663664102554
nan,nan,860160,0.0,0.34558933682274073,0.031249999749707057,0.0,0.0,420,4.2418032786885246e-05,1000.0,-457.5468099634195,2,6.605600098492201e-11,21.86888780295849,7264.705150127411
-290.08838340946903,72.05765765088822,860160,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,7269.253128290176
nan,nan,862208,0.0,0.3160423630150035,0.031249999901046977,0.0,0.0,421,4.18032786885246e-05,1000.0,-453.56047583197335,2,8.598854883309339e-13,23.36295532733202,7271.268192052841
nan,nan,864256,0.0,0.4591394624905661,0.03124999987776391,0.0,0.0,422,4.118852459016392e-05,1000.0,-402.0621726435321,2,7.359222553846698e-10,13.94717472717166,7273.19442820549
nan,nan,866304,0.0,0.3459201199933887,0.03125000002910383,0.0,0.0,423,4.057377049180327e-05,1000.0,-372.2600681315282,2,1.8144983448792043e-11,19.0084687769413,7275.241244316101
nan,nan,868352,0.0,0.36298006945289674,0.03124999991268851,0.0,0.0,424,3.995901639344262e-05,1000.0,-431.2397620503556,2,5.260661800416593e-13,18.10979080796242,7277.2673432827
nan,nan,870400,0.0,0.2959081176784821,0.03124999981955625,0.0,0.0,425,3.934426229508198e-05,1000.0,-489.8653850105407,2,5.323561444710929e-13,27.307593068480493,7279.266852140427
-310.03238577303387,102.15457406343619,870400,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,7283.77645111084
nan,nan,872448,0.0,0.2751941117225215,0.03124999981955625,0.0,0.0,426,3.872950819672129e-05,1000.0,-342.1364582599182,2,4.927736441551895e-13,27.045462706685065,7285.836308956146
nan,nan,874496,0.0,0.3299529235577211,0.031249999714782463,0.0,0.0,427,3.811475409836065e-05,1000.0,-471.033990126082,2,7.53462003363583e-13,24.093338868021966,7287.869038105011
nan,nan,876544,0.0,0.41322525021387263,0.03124999987776391,0.0,0.0,428,3.75e-05,1000.0,-390.2700478354149,2,4.4197557064221894e-11,14.686398102343082,7289.782339096069
nan,nan,878592,0.0,0.3541862051119097,0.031249999691499396,0.0,0.0,429,3.6885245901639346e-05,1000.0,-377.68828471042275,2,5.789033569666437e-12,20.47618251144886,7291.901708126068
nan,nan,880640,0.0,0.319951258553192,0.0312499999825377,0.0,0.0,430,3.62704918032787e-05,1000.0,-381.6149975807818,2,1.5183103573196183e-12,22.081078153848647,7293.955888271332
-312.39984856847764,45.99979427020968,880640,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,7298.384533166885
nan,nan,882688,0.0,0.32917653378099204,0.03125000006402843,0.0,0.0,431,3.5655737704918016e-05,1000.0,-440.18701507774995,2,9.074463125098141e-13,17.983626888692378,7300.3660571575165
nan,nan,884736,0.0,0.4600649148691446,0.031249999930150808,0.0,0.0,432,3.504098360655737e-05,1000.0,-350.07878892674194,2,7.337932523301905e-11,12.415958265960217,7302.347514152527
nan,nan,886784,0.0,0.3290230922983028,0.03124999979045242,0.0,0.0,433,3.442622950819672e-05,1000.0,-427.1686961997597,2,7.130154291951307e-12,21.683580458164215,7304.271389961243
nan,nan,888832,0.0,0.2825514489319175,0.031249999831197785,0.0,0.0,434,3.3811475409836076e-05,1000.0,-461.9883225566233,2,5.043778517063789e-13,29.006983038783073,7306.196145296097
nan,nan,890880,0.0,0.35726585985394194,0.031249999860301615,0.0,0.0,435,3.319672131147539e-05,1000.0,-431.9137878530739,2,6.838298336468056e-13,15.692626067996025,7308.234578371048
-285.72126576616927,68.67543398340878,890880,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,7312.798784017563
nan,nan,892928,0.0,0.32313020263100045,0.031249999610008673,0.0,0.0,436,3.258196721311475e-05,1000.0,-416.80066441841484,2,5.81635463398197e-13,26.677305430173874,7314.835409164429
nan,nan,894976,0.0,0.3111746810609475,0.031249999685678632,0.0,0.0,437,3.1967213114754096e-05,1000.0,-404.37498047955205,2,1.2242947674164222e-12,18.684654462337495,7316.851437091827
nan,nan,897024,0.0,0.4099636520957574,0.031250000075669956,0.0,0.0,438,3.135245901639345e-05,1000.0,-471.8887022396994,3,9.778848543736523e-13,23.59005600810051,7318.936882972717
nan,nan,899072,0.0,0.2249727558810264,0.031249999755527825,0.0,0.0,439,3.0737704918032767e-05,1000.0,-514.2054555569392,2,6.784958280605442e-13,26.48904499411583,7320.878429174423
nan,nan,901120,0.0,0.3396469123661518,0.031249999726423994,0.0,0.0,440,3.012295081967212e-05,1000.0,-405.7502499096868,2,1.300559567894412e-12,22.91129932999611,7322.952652215958
-326.18612690149746,67.32033982071594,901120,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,7327.470513343811
nan,nan,903168,0.0,0.24392544872825966,0.031249999802093954,0.0,0.0,441,2.950819672131147e-05,1000.0,-434.37150721781336,2,5.708818247333002e-13,35.89136663079262,7329.576632261276
nan,nan,905216,0.0,0.41677809399552646,0.03124999956926331,0.0,0.0,442,2.8893442622950823e-05,1000.0,-437.1870654019734,2,1.1848851183002213e-10,18.348155476152897,7331.682650089264
nan,nan,907264,0.0,0.30971326084109024,0.031249999644933267,0.0,0.0,443,2.8278688524590176e-05,1000.0,-473.74421705800944,2,1.0182458234537519e-12,23.807779505848885,7333.583329200745
nan,nan,909312,0.0,0.35561360905412587,0.031249999994179233,0.0,0.0,444,2.7663934426229494e-05,1000.0,-412.4470946550431,2,8.746082457984465e-13,17.02827834635973,7335.618937253952
nan,nan,911360,0.0,0.372933354601264,0.031249999784631655,0.0,0.0,445,2.7049180327868846e-05,1000.0,-400.38184362345487,2,1.4843710609559429e-12,18.143230757117273,7337.641298294067
-346.02246310220096,97.92863900025243,911360,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,7342.171446084976
nan,nan,913408,0.0,0.4253595774527639,0.031249999685678632,0.0,0.0,446,2.64344262295082e-05,1000.0,-398.5171002373635,2,1.7336068671453817e-11,16.59618024677038,7344.199738264084
nan,nan,915456,0.0,0.2954119846224785,0.03124999986612238,0.0,0.0,447,2.581967213114755e-05,1000.0,-556.9899807434872,2,9.663476172283276e-13,29.549563509225845,7346.190139293671
nan,nan,917504,0.0,0.3068922768579796,0.031249999778810888,0.0,0.0,448,2.520491803278687e-05,1000.0,-439.3260555828883,2,7.988730383558707e-13,26.94712104201317,7348.1430032253265
nan,nan,919552,0.0,0.18702124411938711,0.03124999976134859,0.0,0.0,449,2.459016393442622e-05,1000.0,-358.7853250763628,2,4.824959443248055e-13,45.85147313475609,7350.072674036026
nan,nan,921600,0.0,0.39276180021697654,0.03124999998835847,0.0,0.0,450,2.3975409836065574e-05,1000.0,-448.70565252922404,2,3.613020062210825e-11,18.490050292015077,7352.136654138565
-343.46737281183425,127.91881824345057,921600,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,7364.737434148788
nan,nan,923648,0.0,0.41144448943668976,0.031249999976716937,0.0,0.0,451,2.3360655737704926e-05,1000.0,-393.4345150524666,2,1.7108510868581434e-11,15.610956709086896,7366.103916168213
nan,nan,925696,0.0,0.3909312777337618,0.031249999778810888,0.0,0.0,452,2.2745901639344244e-05,1000.0,-482.7005313546895,2,1.1264042746567224e-12,17.598452450335024,7367.512519359589
nan,nan,927744,0.0,0.28564232708886267,0.031249999930150808,0.0,0.0,453,2.2131147540983597e-05,1000.0,-413.47241474217924,2,4.923946922872029e-13,29.05220595598221,7368.88006401062
nan,nan,929792,0.0,0.2867001537117176,0.031249999639112503,0.0,0.0,454,2.151639344262295e-05,1000.0,-428.8068709413031,2,5.040612402774643e-13,27.98948019146919,7370.214004993439
nan,nan,931840,0.0,0.2987791215768084,0.031249999772990124,0.0,0.0,455,2.09016393442623e-05,1000.0,-531.4338680684614,2,5.226967147412172e-13,26.015350925922395,7372.28497004509
-289.73462027125953,73.34547027132609,931840,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,7382.827436208725
nan,nan,933888,0.0,0.4683332207379863,0.03124999995343387,0.0,0.0,456,2.0286885245901653e-05,1000.0,-442.25738710268536,2,1.4654004003337794e-11,16.220609348267317,7385.133745193481
nan,nan,935936,0.0,0.32379541618283836,0.031249999778810888,0.0,0.0,457,1.967213114754097e-05,1000.0,-439.5660453648378,2,7.424051167391737e-13,27.85119926929474,7387.1914229393005
nan,nan,937984,0.0,0.4532296708668582,0.03124999979045242,0.0,0.0,458,1.9057377049180324e-05,1000.0,-482.94330770858437,2,1.8380409004269983e-11,16.595869493484496,7389.155279159546
nan,nan,940032,0.0,0.31992007691878827,0.03124999994179234,0.0,0.0,459,1.8442622950819673e-05,1000.0,-436.96904695981806,3,1.213444368027499e-12,28.21311500966549,7391.137507200241
-288.55209397127106,77.21274106059371,940032,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,7395.37807226181
nan,nan,942080,0.0,0.19664517808705567,0.031249999871943147,0.0,0.0,460,1.7827868852459025e-05,1000.0,-381.2835591777348,2,4.581752358798717e-13,43.013765305280685,7397.357723236084
nan,nan,944128,0.0,0.2375126611208543,0.031249999871943147,0.0,0.0,461,1.7213114754098343e-05,1000.0,-460.17903009877296,2,4.998317952158724e-13,39.0517603456974,7399.391693115234
nan,nan,946176,0.0,0.2556640469003469,0.031249999796273187,0.0,0.0,462,1.6598360655737696e-05,1000.0,-512.1110696318149,2,5.29180535874344e-13,34.91853784918785,7401.416710138321
nan,nan,948224,0.0,0.41069172982824964,0.031249999842839316,0.0,0.0,463,1.5983606557377048e-05,1000.0,-438.3359364994826,2,5.741764453724306e-12,18.43363003730774,7403.441493034363
nan,nan,950272,0.0,0.36641174522228537,0.031249999772990124,0.0,0.0,464,1.53688524590164e-05,1000.0,-376.62593082818523,2,9.018041902186596e-13,20.22558190077543,7405.3705971241
-294.36311174877017,55.0701088883305,950272,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,8268.217042922974
nan,nan,952320,0.0,0.45102650427725166,0.031249999656574802,0.0,0.0,465,1.4754098360655752e-05,1000.0,-418.88021376425127,2,4.037364710443692e-11,17.91967753171921,8270.479970216751
nan,nan,954368,0.0,0.39238803832558916,0.03124999954015948,0.0,0.0,466,1.413934426229507e-05,1000.0,-481.5471292734393,2,1.1164824752432369e-12,20.571371722221375,8271.937184095383
nan,nan,956416,0.0,0.2880065706791356,0.031250000069849196,0.0,0.0,467,1.3524590163934423e-05,1000.0,-559.734310396806,2,4.724021623676215e-13,43.41529491245747,8273.505089044571
nan,nan,958464,0.0,0.3837429313105531,0.031249999772990124,0.0,0.0,468,1.2909836065573775e-05,1000.0,-517.113590343343,2,7.392322915773927e-13,18.487480379641056,8274.957651138306
nan,nan,960512,0.0,0.41866795319365335,0.03125000000582077,0.0,0.0,469,1.2295081967213128e-05,1000.0,-451.9037298715037,2,7.379082231420687e-13,22.58595372736454,8276.475692033768
-304.91980527637656,55.089742756690164,960512,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,8279.667367219925
nan,nan,962560,0.0,0.39144990717759354,0.03124999981955625,0.0,0.0,470,1.1680327868852446e-05,1000.0,-533.1047406824777,2,8.241151590664098e-13,18.236959931254386,8281.141862154007
nan,nan,964608,0.0,0.37108080559410156,0.03124999983701855,0.0,0.0,471,1.1065573770491798e-05,1000.0,-484.6658464612271,2,5.03795650894567e-13,21.540881323814393,8282.545401096344
nan,nan,966656,0.0,0.4338148347218521,0.03125000006402843,0.0,0.0,472,1.045081967213115e-05,1000.0,-425.32282494126986,2,1.1801073814613198e-12,17.53155596405268,8283.904375076294
nan,nan,968704,0.0,0.24949540221132338,0.031249999755527825,0.0,0.0,473,9.836065573770501e-06,1000.0,-435.0670312193448,2,5.299506858432617e-13,36.74059736728668,8285.83006811142
nan,nan,970752,0.0,0.4563626187155023,0.03124999984866008,0.0,0.0,474,9.221311475409821e-06,1000.0,-439.92564016836263,2,2.0750181555679336e-12,13.582948066294193,8288.96270108223
-278.226900610126,72.59533575138998,970752,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,8293.395688056946
nan,nan,972800,0.0,0.3506466799764894,0.03124999987776391,0.0,0.0,475,8.606557377049172e-06,1000.0,-458.7289974453163,2,5.460232344426405e-13,26.225973683595658,8295.89890408516
nan,nan,974848,0.0,0.47865636748028917,0.031249999825377017,0.0,0.0,476,7.991803278688524e-06,1000.0,-429.5489114942161,2,1.3648997629856169e-12,14.765060514211655,8298.061908960342
nan,nan,976896,0.0,0.29626022359589116,0.031249999860301615,0.0,0.0,477,7.377049180327876e-06,1000.0,-471.39563323205357,2,4.904469977926387e-13,32.34176717698574,8300.061118125916
nan,nan,978944,0.0,0.44269745086785406,0.031249999947613107,0.0,0.0,478,6.7622950819672285e-06,1000.0,-404.71687133028854,2,7.414921522719644e-13,17.66415918022394,8302.053462028503
nan,nan,980992,0.0,0.40453080999432134,0.031249999679857865,0.0,0.0,479,6.147540983606547e-06,1000.0,-410.58192351050343,2,7.177176815680779e-13,18.29507131576538,8304.037120103836
-304.98449362057823,59.897606312979995,980992,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,8308.301074266434
nan,nan,983040,0.0,0.3448862945660949,0.03125,0.0,0.0,480,5.532786885245899e-06,1000.0,-471.48453419314495,3,4.699043407261229e-13,28.5886164188385,8310.398765087128
nan,nan,985088,0.0,0.2606703250668943,0.03124999998835847,0.0,0.0,481,4.9180327868852505e-06,1000.0,-391.2007898548842,2,4.753749291045795e-13,33.30498692691326,8312.406721115112
nan,nan,987136,0.0,0.41641740263439714,0.031249999871943147,0.0,0.0,482,4.303278688524603e-06,1000.0,-411.85074484670736,2,5.329745397630707e-13,20.746213863790036,8314.451748132706
nan,nan,989184,0.0,0.3227205862523988,0.03124999984866008,0.0,0.0,483,3.6885245901639216e-06,1000.0,-528.3357690632206,2,4.589782400545277e-13,28.07275367975235,8316.410039186478
nan,nan,991232,0.0,0.5142777956207283,0.031249999738065526,0.0,0.0,484,3.0737704918032734e-06,1000.0,-435.3751179985208,2,6.844830843445628e-13,15.31996850669384,8318.359976053238
-251.95276405071658,55.68000343827009,991232,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,8322.672780036926
nan,nan,993280,0.0,0.2366215845104307,0.031249999633291736,0.0,0.0,485,2.4590163934426253e-06,1000.0,-428.5896581254809,2,4.295450796456098e-13,32.55866659879685,8324.595147132874
nan,nan,995328,0.0,0.28943924405612054,0.031249999959254638,0.0,0.0,486,1.8442622950819775e-06,1000.0,-408.7981682755096,2,4.236510492053704e-13,28.57123945951462,8326.807133197784
nan,nan,997376,0.0,0.4341588436625898,0.03124999984866008,0.0,0.0,487,1.2295081967212961e-06,1000.0,-430.10939700394454,2,4.798476660420069e-13,16.381721049547195,8329.026772022247
nan,nan,999424,0.0,0.35249561758246273,0.031249999965075402,0.0,0.0,488,6.147540983606481e-07,1000.0,-489.5865555139092,2,4.201326624684936e-13,25.825628644227983,8331.34136223793
