eval/mean_return,eval/std_return,step,train/approx_kl,train/clip_frac_step_0,train/clip_frac_step_1,train/clip_frac_step_2,train/clip_frac_step_3,train/clip_frac_step_4,train/clip_frac_step_5,train/clip_frac_step_6,train/clip_frac_step_7,train/clip_fraction,train/entropy,train/eps_step_0,train/eps_step_1,train/eps_step_2,train/eps_step_3,train/eps_step_4,train/eps_step_5,train/eps_step_6,train/eps_step_7,train/iteration,train/kl_budget_step_0,train/kl_budget_step_1,train/kl_budget_step_2,train/kl_budget_step_3,train/kl_budget_step_4,train/kl_budget_step_5,train/kl_budget_step_6,train/kl_budget_step_7,train/lr,train/mean_episode_length,train/mean_reward,train/num_episodes,train/policy_loss,train/value_loss,wall_time
nan,nan,3211264,0.0011703512389431125,0.12656250596046448,0.12593384087085724,0.12579956650733948,0.125457763671875,0.12805786728858948,0.12669678032398224,0.12647704780101776,0.12650147080421448,0.12643585205078126,18.194204246997835,0.0592520609498024,0.0602954626083374,0.06022496894001961,0.06210538372397423,0.0678444653749466,0.07505840063095093,0.08344386518001556,0.08925771713256836,98,0.0017663546605035663,0.0018292462918907404,0.0018231567228212953,0.0019372154492884874,0.002315576421096921,0.002830986864864826,0.0034941621124744415,0.0040033007971942425,0.00024036885245901638,1001.0,-227.73857724423715,32,-0.0029643129419127945,2.70369908362627,4063.524783372879
nan,nan,3244032,0.0012357873494238448,0.13591308891773224,0.13479004800319672,0.133331298828125,0.13526001572608948,0.13609619438648224,0.13594971597194672,0.13563232123851776,0.13608399033546448,0.135382080078125,18.232159471511842,0.06016279384493828,0.06056556850671768,0.06052369996905327,0.06248670443892479,0.06858169287443161,0.07529397308826447,0.08315443992614746,0.08762038499116898,99,0.0018183343345299363,0.0018438162514939904,0.0018434319645166397,0.0019603981636464596,0.002362763276323676,0.0028465017676353455,0.003471770090982318,0.0038529844023287296,0.00023975409836065573,1001.0,-218.09216528504749,32,-0.0029124207598215436,2.458882834948599,4106.483778953552
nan,nan,3276800,0.0012039543136779685,0.13161621987819672,0.131072998046875,0.13004760444164276,0.13148193061351776,0.12918701767921448,0.13197632133960724,0.13151244819164276,0.13176880776882172,0.13108291625976562,18.159552389383315,0.05994682386517525,0.06083515286445618,0.06077112630009651,0.06221966817975044,0.0681028962135315,0.07493644207715988,0.08292676508426666,0.08857883512973785,100,0.0018053731182590127,0.001859180978499353,0.0018560659373179078,0.0019445602083578706,0.002328472211956978,0.0028177357744425535,0.003450867487117648,0.003937744069844484,0.00023913934426229505,1001.0,-213.2694829897664,32,-0.0030078938158112577,2.5434276232495905,4158.397528171539
nan,nan,3309568,0.0011134041661534865,0.11948242038488388,0.11824341118335724,0.119171142578125,0.11985474079847336,0.11876221001148224,0.12019043415784836,0.118927001953125,0.12054443359375,0.11939697265625,18.222813725471497,0.061212100088596344,0.06152714416384697,0.060517292469739914,0.06207874044775963,0.06756458431482315,0.0755399614572525,0.08256101608276367,0.08759278059005737,101,0.001883176388218999,0.0019022346241399646,0.0018474090611562133,0.0019372598035261035,0.002293491503223777,0.0028627405408769846,0.0034197047352790833,0.0038539839442819357,0.0002385245901639344,1001.0,-223.03406685960272,32,-0.0030093391687842086,2.586677297949791,4196.77000784874
nan,nan,3342336,0.001115994343354032,0.12009277194738388,0.11873779445886612,0.1185302734375,0.11967163532972336,0.12043457478284836,0.12041015923023224,0.120819091796875,0.12052001804113388,0.11990203857421874,18.20546495616436,0.059246476739645004,0.060296691954135895,0.06168849393725395,0.06444299221038818,0.06824102252721786,0.07418860495090485,0.08260130137205124,0.08780325949192047,102,0.0017648510402068496,0.0018280502408742905,0.001917751389555633,0.0020869621075689793,0.0023395083844661713,0.0027641181368380785,0.0034257941879332066,0.0038729652296751738,0.00023790983606557375,1001.0,-213.152531709036,32,-0.002949686028296128,2.7836840864270926,4234.118027448654
nan,nan,3375104,0.0011152676016081386,0.11835937947034836,0.11953125149011612,0.117828369140625,0.11900024861097336,0.12056884914636612,0.121551513671875,0.12000732868909836,0.12015991657972336,0.1196258544921875,18.200878781080245,0.05925929173827171,0.05976233631372452,0.05996788665652275,0.06280466169118881,0.06786155700683594,0.0754595547914505,0.08361583203077316,0.08890238404273987,103,0.001765869208611548,0.0017959455726668239,0.0018069002544507384,0.0019828814547508955,0.0023117782548069954,0.0028572913724929094,0.003511174814775586,0.003968158736824989,0.00023729508196721307,1001.0,-218.02181195404444,32,-0.003061389438516926,3.0458806863054635,4272.471879959106
nan,nan,3407872,0.0011629450282725883,0.12672118842601776,0.125518798828125,0.12492065876722336,0.12501220405101776,0.12530517578125,0.12473144382238388,0.12578125298023224,0.12590332329273224,0.12548675537109374,18.20555341243744,0.059296924620866776,0.06037422642111778,0.06134987995028496,0.06300896406173706,0.06889332085847855,0.07452680915594101,0.08211851119995117,0.08866610378026962,104,0.0017683703918009996,0.0018341242102906108,0.001893422449938953,0.001996003556996584,0.00238319905474782,0.0027893907390534878,0.003382999449968338,0.0039524901658296585,0.00023668032786885242,1001.0,-211.45858324395493,32,-0.0030511375163769115,2.891000766120851,4310.243461847305
nan,nan,3440640,0.0012208398251914332,0.13325805962085724,0.13349609076976776,0.133087158203125,0.13295899331569672,0.13408814370632172,0.1341552734375,0.13448487222194672,0.13319702446460724,0.1335906982421875,18.21325939297676,0.05947677046060562,0.060757994651794434,0.06069863960146904,0.06229103356599808,0.06813415139913559,0.07489535212516785,0.0832984521985054,0.08857472240924835,105,0.0017789315897971392,0.0018556623253971338,0.0018510041991248727,0.0019485136726871133,0.0023314550053328276,0.0028149213176220655,0.0034810614306479692,0.00393845047801733,0.00023606557377049177,1001.0,-209.31355169160216,32,-0.002922438566747587,2.540864563547075,4347.707844018936
nan,nan,3473408,0.001169086648769735,0.12716065347194672,0.12595824897289276,0.12784424424171448,0.12645263969898224,0.12803344428539276,0.12635497748851776,0.12542724609375,0.12816162407398224,0.12692413330078126,18.16432992517948,0.05985323339700699,0.06047096475958824,0.06058929115533829,0.06332229822874069,0.06848951429128647,0.07473034411668777,0.08260317891836166,0.08843947947025299,106,0.0017996433889493346,0.0018361367983743548,0.001843170146457851,0.0020141915883868933,0.0023544924333691597,0.0028025496285408735,0.0034234009217470884,0.003926414996385574,0.00023545081967213112,1001.0,-217.57042473897684,32,-0.002917881629036856,2.760217220336199,4385.515873193741
nan,nan,3506176,0.001196422168186473,0.128021240234375,0.12975464761257172,0.12872925400733948,0.12913207709789276,0.12923584878444672,0.12964478135108948,0.12982788681983948,0.13138428330421448,0.12946624755859376,18.171994942426682,0.05971257761120796,0.060026515275239944,0.060566496104002,0.06219823285937309,0.0669974684715271,0.07338491827249527,0.08240820467472076,0.09186773002147675,107,0.0017950789770111442,0.0018112125108018517,0.0018436796963214874,0.0019430629909038544,0.002255622763186693,0.0027052261866629124,0.003407264593988657,0.004238852299749851,0.0002348360655737705,1001.0,-214.9523655983355,32,-0.0029509439918911085,2.732705957069993,4423.2290897369385
nan,nan,3538944,0.0010678892710529909,0.112274169921875,0.11276855319738388,0.11135254055261612,0.11165161430835724,0.11197509616613388,0.11326904594898224,0.112518310546875,0.11326294392347336,0.112384033203125,18.258027562499045,0.05922120809555054,0.05977815389633179,0.05999685451388359,0.06211541220545769,0.0687064528465271,0.07508701831102371,0.08290237188339233,0.08978362381458282,108,0.001763234264217317,0.0017955402145162225,0.0018084523035213351,0.001937983906827867,0.00236939312890172,0.0028293344657868147,0.003449235111474991,0.004046826623380184,0.00023422131147540984,1001.0,-214.1701732670392,32,-0.003099754892173223,3.155462781339884,4460.622310161591
nan,nan,3571712,0.0012552198989851603,0.13728027045726776,0.13612060248851776,0.13660888373851776,0.13723145425319672,0.13770142197608948,0.13837890326976776,0.13831177353858948,0.13930054008960724,0.13761672973632813,18.188361090421676,0.05870526656508446,0.06023521348834038,0.05969799682497978,0.06178966909646988,0.06752167642116547,0.07509871572256088,0.08382410556077957,0.09029348939657211,109,0.0017329445108771324,0.0018236689502373338,0.001790733658708632,0.0019173286855220795,0.0022885024081915617,0.0028300397098064423,0.0035249546635895967,0.004091826733201742,0.00023360655737704916,1001.0,-213.86482741539294,48,-0.0029801095399307085,2.594137139990926,4498.119816303253
nan,nan,3604480,0.0011133279112527817,0.119659423828125,0.11891479790210724,0.11864624172449112,0.11895141750574112,0.11899413913488388,0.11902465671300888,0.12176513671875,0.11986084282398224,0.11947708129882813,18.209912738204004,0.05953538417816162,0.059842951595783234,0.05964011698961258,0.06154852733016014,0.0670965313911438,0.07419011741876602,0.08345559239387512,0.09166573733091354,110,0.0017814458115026355,0.0017976595554500818,0.001785974600352347,0.0019018594175577164,0.0022597394417971373,0.002762444317340851,0.003493689000606537,0.004217187408357859,0.0002329918032786885,1001.0,-206.87321765783946,32,-0.0029939334039227107,3.30837094001472,4536.071377277374
nan,nan,3637248,0.0012297681483232736,0.134185791015625,0.13200072944164276,0.13336181640625,0.13370971381664276,0.13450317084789276,0.13361816108226776,0.134490966796875,0.13460083305835724,0.13380889892578124,18.213831862807275,0.05985547974705696,0.06029578670859337,0.059985291212797165,0.062362223863601685,0.06732819229364395,0.07439757138490677,0.083147794008255,0.09026821702718735,111,0.001801569014787674,0.0018269831780344248,0.0018074590479955077,0.0019530352437868714,0.002275982638821006,0.002778637921437621,0.003468268783763051,0.004088064190000296,0.00023237704918032786,1001.0,-213.18935397683592,32,-0.0028726847616781016,2.8665704989805816,4573.588887929916
nan,nan,3670016,0.0011583473779410269,0.12465210258960724,0.12455444782972336,0.12431640923023224,0.12407837063074112,0.12470092624425888,0.12560425698757172,0.125701904296875,0.12581177055835724,0.12492752075195312,18.159992957115172,0.06015129014849663,0.05990980938076973,0.0603819377720356,0.06242332607507706,0.06758652627468109,0.07469189912080765,0.08331818878650665,0.0894419476389885,112,0.0018184216460213065,0.0018031097715720534,0.001831073546782136,0.001957364846020937,0.0022925150115042925,0.0027994532138109207,0.003482908010482788,0.004015153273940086,0.00023176229508196718,1001.0,-223.07948873752727,32,-0.0030898818069545085,3.225353610701859,4611.686283826828
nan,nan,3702784,0.0011655969815819844,0.12537232041358948,0.12482910603284836,0.12685547769069672,0.12498169392347336,0.12561646103858948,0.12609253823757172,0.12655030190944672,0.12531128525733948,0.12570114135742189,18.198334449529646,0.06084410101175308,0.06135329231619835,0.06060415506362915,0.06180534511804581,0.06694258749485016,0.07403410971164703,0.08270646631717682,0.08963900059461594,113,0.001863863319158554,0.0018942432943731546,0.0018456478137522936,0.0019183022668585181,0.0022544432431459427,0.00275438348762691,0.0034335542004555464,0.004035561811178923,0.00023114754098360653,1001.0,-191.26588236776405,32,-0.002897770775598474,3.2573812386021017,4649.607430934906
nan,nan,3735552,0.001245757402102754,0.13737793266773224,0.13491211831569672,0.13637696206569672,0.13543701171875,0.13696900010108948,0.137847900390625,0.13792113959789276,0.13786010444164276,0.1368377685546875,18.245098489522935,0.05883146449923515,0.06017119437456131,0.06038011983036995,0.062239646911621094,0.06665968149900436,0.0755789503455162,0.08369331806898117,0.08973494917154312,114,0.0017398269847035408,0.0018202858045697212,0.0018338907975703478,0.0019467085367068648,0.0022330190986394882,0.0028677538502961397,0.003518238663673401,0.004040275700390339,0.00023053278688524588,1001.0,-215.7739513674365,32,-0.002884715883192257,2.79991318564862,4688.121597766876
nan,nan,3768320,0.0011292166929251835,0.12144775688648224,0.121368408203125,0.11977539211511612,0.121490478515625,0.12053222954273224,0.12178345024585724,0.120391845703125,0.12147217243909836,0.12103271484375,18.21739853620529,0.05958897992968559,0.05981786176562309,0.0600224994122982,0.0620560422539711,0.06784485280513763,0.07544070482254028,0.08371103554964066,0.08891328424215317,115,0.00178607611451298,0.0017983977450057864,0.0018112779362127185,0.0019362265011295676,0.002311910502612591,0.00286218267865479,0.003520915051922202,0.003973014187067747,0.00022991803278688523,1001.0,-211.6819914271125,32,-0.002949165897007333,3.0738619500771165,4725.674556970596
nan,nan,3801088,0.0011376988847132453,0.12175293266773224,0.122711181640625,0.12188110500574112,0.12246093899011612,0.12134399265050888,0.12156982719898224,0.12349853664636612,0.122283935546875,0.12218780517578125,18.139070922136305,0.061030127108097076,0.06238335371017456,0.06087876483798027,0.06177511811256409,0.06697171926498413,0.07361464947462082,0.0826367512345314,0.08912188559770584,116,0.0018732153112068772,0.0019560325890779495,0.0018629886908456683,0.0019178231013938785,0.002253031125292182,0.002719772979617119,0.003427748801186681,0.0039893873035907745,0.00022930327868852458,1001.0,-211.96571237919272,32,-0.003012580699942191,3.4303199000656606,4763.8843562603
-193.45685036119437,11.056477063963968,3801088,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,4839.4072852134705
nan,nan,3833856,0.0012029927332150691,0.13037109375,0.12888184189796448,0.12766113877296448,0.12752075493335724,0.12966309487819672,0.13186036050319672,0.13102416694164276,0.13026122748851776,0.12965545654296876,18.212583476305007,0.058835119009017944,0.06019474193453789,0.05976716801524162,0.06196644529700279,0.06662312895059586,0.0745355486869812,0.08388479053974152,0.09111818671226501,117,0.0017405942780897021,0.001821001642383635,0.001794128678739071,0.0019293793011456728,0.0022288525942713022,0.002787674544379115,0.003530809422954917,0.004167559556663036,0.00022868852459016393,1001.0,-209.41993334672657,32,-0.0030974603272625246,3.2290663491934537,4877.21515250206
nan,nan,3866624,0.0012233241290687147,0.13377685844898224,0.13254395127296448,0.13209839165210724,0.13295899331569672,0.13288573920726776,0.13361816108226776,0.13261108100414276,0.133331298828125,0.13297805786132813,18.21050277352333,0.05979043245315552,0.06066678836941719,0.06047425419092178,0.06210918352007866,0.06672000885009766,0.07327382266521454,0.08377545326948166,0.09065290540456772,118,0.001797419972717762,0.0018491458613425493,0.001838579191826284,0.0019380219746381044,0.002235226798802614,0.0026936307549476624,0.0035216256510466337,0.004126349464058876,0.00022807377049180325,1001.0,-204.91555730775065,32,-0.003027819296403322,3.1404322437942027,4915.674040079117
nan,nan,3899392,0.0011608700550368666,0.12579956650733948,0.12382202595472336,0.12451782077550888,0.12362060695886612,0.12482299655675888,0.125579833984375,0.12538452446460724,0.12510986626148224,0.1248321533203125,18.246234387159348,0.059128571301698685,0.0601932667195797,0.06055503711104393,0.06244252994656563,0.06647811084985733,0.07390155643224716,0.0837295725941658,0.09085322916507721,119,0.0017572507495060563,0.001820516074076295,0.0018426135648041964,0.001958816545084119,0.002218700246885419,0.002741320291534066,0.0035181292332708836,0.004142652731388807,0.0002274590163934426,1001.0,-209.14202763682954,32,-0.003088689814467216,3.300927144289017,4954.037892818451
nan,nan,3932160,0.0013079811655188679,0.14489136636257172,0.14226685464382172,0.14216308295726776,0.142425537109375,0.14598999917507172,0.1446533203125,0.14605103433132172,0.14323730766773224,0.14395980834960936,18.262969848513602,0.059007495641708374,0.05977768823504448,0.05972375348210335,0.0614592619240284,0.06659526377916336,0.07477817684412003,0.08439021557569504,0.09101331979036331,120,0.001751690055243671,0.0017950538313016295,0.0017914343625307083,0.001897222246043384,0.002226404845714569,0.002806255826726556,0.0035732591059058905,0.004158679395914078,0.00022684426229508195,1001.0,-213.80895837270185,32,-0.0028372222033794968,2.7608443191275,4992.439963817596
nan,nan,3964928,0.0011123958567168303,0.11798095703125,0.11705932766199112,0.118438720703125,0.11906738579273224,0.11635742336511612,0.11767578125,0.11852417141199112,0.11927490681409836,0.11804733276367188,18.197113159298898,0.05847666785120964,0.060624029487371445,0.06029942259192467,0.06210331246256828,0.06715720146894455,0.07399456948041916,0.08353212475776672,0.09080156683921814,121,0.0017224587500095367,0.0018480265280231833,0.0018284677062183619,0.0019403003389015794,0.002269833581522107,0.0027503648307174444,0.0035032087471336126,0.004137340001761913,0.00022622950819672127,1001.0,-211.34336334989055,32,-0.0030205460017896256,3.1475073682144283,5030.274743556976
nan,nan,3997696,0.0012899808826659863,0.14179077744483948,0.14098511636257172,0.14075927436351776,0.138641357421875,0.14066772162914276,0.14020995795726776,0.1436767578125,0.14226685464382172,0.14112472534179688,18.25052668452263,0.059563327580690384,0.06047455221414566,0.05963366851210594,0.06164005026221275,0.06723076105117798,0.07461657375097275,0.0837121531367302,0.09028613567352295,122,0.0017844114918261766,0.001839933916926384,0.001788031542673707,0.0019105594838038087,0.0022706305608153343,0.002797132357954979,0.003514561802148819,0.004094739444553852,0.00022561475409836062,1001.0,-213.6164725993384,32,-0.0028478627667936963,2.7187708865851166,5067.929799795151
nan,nan,4030464,0.0011439181108016782,0.12275391072034836,0.12235718220472336,0.123199462890625,0.12171020358800888,0.12285156548023224,0.12386474758386612,0.12330932915210724,0.124603271484375,0.12308120727539062,18.203975531458855,0.059168338775634766,0.059833843261003494,0.05863083526492119,0.060031283646821976,0.06643204391002655,0.07626902312040329,0.08580660820007324,0.09005619585514069,123,0.0017598610138520598,0.0017997398972511292,0.0017275766003876925,0.0018108086660504341,0.0022150834556668997,0.0029190636705607176,0.0036950090434402227,0.004072857555001974,0.000225,1001.0,-216.57883311922438,32,-0.0030713294181623496,3.2453607063740493,5106.184793710709
nan,nan,4063232,0.0010644205473909097,0.11342773586511612,0.11286621540784836,0.112579345703125,0.11086425930261612,0.11333618313074112,0.11112671345472336,0.11297607421875,0.11203613132238388,0.11240158081054688,18.204959785938264,0.05821273475885391,0.05955851823091507,0.05985398218035698,0.06118296459317207,0.06588802486658096,0.07462667673826218,0.08489026874303818,0.09176047891378403,124,0.0017035224009305239,0.0017836630577221513,0.0018000880954787135,0.0018826734740287066,0.0021821996197104454,0.0027966629713773727,0.0036189095117151737,0.004232280422002077,0.00022438524590163934,1001.0,-214.9697727593105,32,-0.0033061104055377654,3.215126186236739,5144.799235343933
nan,nan,4096000,0.001221497396045379,0.13374634087085724,0.134185791015625,0.13239745795726776,0.13307495415210724,0.13240356743335724,0.13331298530101776,0.13424073159694672,0.13428954780101776,0.1334564208984375,18.231452241539955,0.05930507183074951,0.06007390096783638,0.05963466316461563,0.06046894192695618,0.06546953320503235,0.0736655667424202,0.08471294492483139,0.09266459196805954,125,0.0017691616667434573,0.0018128383671864867,0.0017876792699098587,0.0018387202871963382,0.0021530785597860813,0.0027221401687711477,0.003602132899686694,0.004314248915761709,0.0002237704918032787,1001.0,-218.1245370506713,32,-0.003103664483933244,3.127897939272225,5183.3939480781555
nan,nan,4128768,0.0011987736684659466,0.12833252549171448,0.12863770127296448,0.12766723334789276,0.12711182236671448,0.12815551459789276,0.12797851860523224,0.12993164360523224,0.13018189370632172,0.12849960327148438,18.26232128739357,0.05997539311647415,0.0604824423789978,0.059665072709321976,0.0610983669757843,0.06644758582115173,0.0746026560664177,0.08349340409040451,0.0912952646613121,126,0.0018072471721097827,0.0018380292458459735,0.0017884329427033663,0.0018747405847534537,0.0022169258445501328,0.002792988670989871,0.0034980177879333496,0.004183617420494556,0.00022315573770491804,1001.0,-204.9143323445983,32,-0.0030950905886129474,3.1904553830623628,5222.601877450943
nan,nan,4161536,0.0013459425478686172,0.14719238877296448,0.14692382514476776,0.14530639350414276,0.14633789658546448,0.14816895127296448,0.149200439453125,0.14957275986671448,0.14976195991039276,0.14780807495117188,18.25660732090473,0.059397149831056595,0.06022133305668831,0.0596541129052639,0.061367906630039215,0.06651511043310165,0.07469666004180908,0.08369528502225876,0.09134864807128906,127,0.0017731022089719772,0.0018216625321656466,0.0017888866132125258,0.0018923430470749736,0.002221379429101944,0.0028011230751872063,0.003513441188260913,0.0041880616918206215,0.00022254098360655736,1001.0,-212.688842141416,32,-0.002998474723426625,2.3802528262138365,5262.011101007462
nan,nan,4194304,0.0011698792619426967,0.12540893256664276,0.12567749619483948,0.122802734375,0.12324829399585724,0.12469482421875,0.12500610947608948,0.12628784775733948,0.12526856362819672,0.12479934692382813,18.173047333955765,0.05814150720834732,0.05987618491053581,0.06091045215725899,0.062049489468336105,0.06649594753980637,0.07371852546930313,0.08421266078948975,0.09142141789197922,128,0.0016997710335999727,0.0018009711056947708,0.0018647827673703432,0.0019350465154275298,0.0022203417029231787,0.002727637765929103,0.003558006603270769,0.004193441942334175,0.0002219262295081967,1001.0,-214.63584866541757,32,-0.002993595565931173,2.875746759399772,5298.735969781876
nan,nan,4227072,0.0011635642509645549,0.12498779594898224,0.12468872219324112,0.12491454929113388,0.12554322183132172,0.12554931640625,0.12467651814222336,0.1258544921875,0.12668457627296448,0.12536239624023438,18.179399257898332,0.05852087214589119,0.060261812061071396,0.06005481630563736,0.06189697980880737,0.06667878478765488,0.0740451067686081,0.08317162841558456,0.091885507106781,129,0.00172543921507895,0.0018284081015735865,0.001814400078728795,0.0019254448125138879,0.002236804459244013,0.002755905967205763,0.003471170086413622,0.004242427181452513,0.00022131147540983603,1001.0,-204.39687711617552,32,-0.003103427584574092,2.73109289444983,5338.268622159958
nan,nan,4259840,0.0011950806905588252,0.12999267876148224,0.12772826850414276,0.12703858315944672,0.12778320908546448,0.12843628227710724,0.12788085639476776,0.13170166313648224,0.13016967475414276,0.12884140014648438,18.19471756517887,0.05741259083151817,0.05929005146026611,0.05902734026312828,0.06079491972923279,0.06604397296905518,0.07391708344221115,0.08516591787338257,0.0934634655714035,130,0.0016589750302955508,0.001769392634741962,0.0017511140322312713,0.0018576246220618486,0.002191554754972458,0.002742742421105504,0.003641366958618164,0.004387229215353727,0.00022069672131147538,1001.0,-203.59937622700258,32,-0.0029617333646456247,2.791824320703745,5384.5024247169495
